TRANSACTION_ID,RECEIPT_TYPE,OTHER_DESC,
TRANSACTION_ID,RECEIPT_TYPE,OTHER_DESC,
"948575","Interest","Account Interest"
"953499","Interest","Dividends"
"953501","Interest","Dividends"
"954881","Other","Membership"
"954893","Other","Membership"
"955841","Interest","Dividend on account"
"956326","Interest","Interest from business account"
"956861","Interest","Interest Income"
"965612","Interest","Interest Earned"
"971366","Interest","Dividend on account"
"971369","Interest","Interest"
"972630","Other","Silent Auction receipts"
"972917","Interest","Interest Income"
"972918","Interest","Interest Income"
"972924","Interest","Interest Income"
"972925","Interest","Interest Income"
"972969","Interest",""
"972970","Interest",""
"972971","Interest",""
"972972","Interest",""
"972973","Interest",""
"972974","Interest",""
"973005","Interest","Interest"
"973006","Interest","Interest"
"979314","Interest","Interest Income"
"979412","Interest","Interest Income"
"979538","Refunds","Refund on deposit"
"979850","Interest","Interest earned"
"980549","Interest","Interest income"
"981277","Interest","Interest Income"
"981608","Interest","Interest on campaign account"
"982628","Interest","Interest Earned"
"983369","Interest","September Interest"
"987911","Interest","INTEREST ON ACCOUNT"
"988204","Interest","Interest on savings"
"988388","Interest","Interest Received"
"994230","Interest","November Interest"
"995659","Interest","Money Market Interest"
"995666","Interest","Interest from campaign accounts"
"995803","Interest",""
"996019","Other","Payment of Club Dues"
"996039","Other","Miscellaneous fundraising - members"
"997160","Refunds","Refund of OK State Taxes"
"998600","Interest","Interest Income"
"999159","Interest","Interest Income"
"1000573","Interest","Interest earned"
"1002990","Refunds","Refund for state fair booth"
"1003796","Other","Luncheon expenses"
"1004558","Interest",""
"1008696","Interest","Bank"
"1009018","Refunds","Did not run-refund"
"1014371","Interest","Interest Income"
"1014372","Interest","Interest Income"
"1014373","Interest","Interest Income"
"1011634","Interest","Interest earned"
"1011638","Interest","Interest earned"
"1011642","Rebates","Sweep fee rebate"
"1041765","Interest",""
"1026562","Interest","Interest Income"
"1029551","Interest","Interest on Bank Account"
"1030636","Other","VOIDED CONTRIBUTION"
"1030805","Interest","Interest Income"
"1033500","Interest","Interest Income"
"1039279","Interest","Bank Account"
"1039290","Interest","Checking"
"1041555","Other","Elephant fines"
"1041798","Other","Elephant fines"
"1044450","Interest","Interest"
"1044654","Interest",""
"1045220","Refunds","Refund balance on 2006 mailings"
"1045282","Interest","Interest on Savings Account"
"1045685","Interest","CD Interest"
"1045689","Interest","CD Interest"
"1045696","Interest","Interest Income"
"1046027","Interest","INTEREST EARNED ON ACCOUNT"
"1046488","Interest","Interest on Bank Account"
"1048813","Interest","In added to Certificate of Deposit"
"1049337","Interest","Earned Interest"
"1050031","Interest","Interest"
"1050096","Interest","Interest"
"1050097","Interest","Interest"
"1050132","Interest","Interest Income"
"1050613","Interest","Voided Check #2480"
"1051509","Interest","Interest income"
"1051512","Interest","Interest income"
"1051517","Interest","Interest income"
"1051743","Interest","Interest Income"
"1053166","Interest",""
"1054156","Other","Purchase of Auction Item"
"1054162","Other","Purchase of Auction Item"
"1054181","Other","Purchase of Auction Item"
"1054182","Other","Purchase of Auction Item"
"1054342","Interest","Interest Income"
"1054441","Rebates","Sweep fee rebate"
"1054444","Rebates","Sweep fee rebate"
"1055122","Refunds",""
"1060754","Interest","Interest on acct"
"1063799","Interest","Interest on CD"
"1065076","Interest","Interest on business investor account"
"1070274","Other","Voided Lost Check"
"1071518","Interest","May Bank Interest"
"1073054","Interest","Interest income"
"1073056","Interest","INTEREST INCOME"
"1073087","Interest","ME/CU Savings"
"1073834","Interest","Interest"
"1073837","Interest","Interest"
"1073976","Interest","Interest Income"
"1074237","Interest","Interest Cr. to Acct."
"1074242","Interest","Interest Cr. to Acct."
"1074245","Interest","Interest Cr. to Acct."
"1074383","Other","File fee Refund"
"1074489","Interest","Interest Income"
"1074615","Interest","Interest Income"
"1074616","Interest","Interest Income"
"1074617","Interest","Interest Income"
"1074868","Other","Reimbursement"
"1075010","Other","Reimbursement"
"1075191","Interest",""
"1075635","Refunds","Refund of contest fee that was direct deposited to my personal account"
"869108","Refunds","Pay back account from bill paid online"
"871441","Interest","February Interest on Account"
"871796","Other","Payment of Club Dues"
"872108","Interest","March 2009 Bank Interest"
"872686","Interest","Interst Income"
"872702","Interest","Interest Income"
"872938","Sales of Assets","Program Advertising"
"873444","Interest","Interest Income"
"874056","Interest","Interest Income"
"874061","Interest","Interest Income"
"874225","Interest","Interest Income"
"875082","Other","Voided check for services written in error"
"875234","Sales of Assets","Program Advertising"
"875235","Sales of Assets","Program Advertising"
"875236","Sales of Assets","Program Advertising"
"875237","Sales of Assets","Program Advertising"
"875238","Sales of Assets","Program Advertising"
"875239","Sales of Assets","Program Advertising"
"875240","Sales of Assets","Program Advertising"
"875241","Sales of Assets","Program Advertising"
"875242","Sales of Assets","Program Advertising"
"875243","Sales of Assets","Program Advertising"
"875244","Sales of Assets","Program Advertising"
"875245","Sales of Assets","Program Advertising"
"875246","Sales of Assets","Program Advertising"
"875247","Sales of Assets","MealTickets"
"875248","Sales of Assets","Program Advertising"
"875249","Sales of Assets","Program Advertising"
"875250","Sales of Assets","Program Advertising"
"875251","Sales of Assets","Program Advertising"
"875268","Sales of Assets","Program Advertising"
"877314","Refunds","Voided Check"
"878380","Interest",""
"878881","Interest",""
"879057","Interest",""
"880517","Interest","Interest on business investor fund"
"885154","Interest","Interest on investor fund"
"891595","Interest","Interest Earned"
"897989","Rebates","Sweep Fee Rebate"
"898382","Interest","Interest Income"
"899134","Interest","Interest Income"
"899180","Interest","Interest Income"
"899182","Interest","Interest Income"
"901123","Interest","Interest on C.D."
"901436","Refunds","Didn't cash check"
"902034","Interest","Interest Income"
"902041","Interest","Interest Income"
"902171","Interest","Interest income"
"902632","Interest","May Interest"
"903620","Refunds","Unknown stop payments, etc. to adjust bal."
"904217","Refunds",""
"904218","Refunds",""
"904219","Refunds",""
"904220","Refunds",""
"904296","Other","Reimburse YDO for registration fee and awards banquet"
"904584","Other","Voided check/ never cleared bank"
"905793","Interest","Interest on account"
"905860","Interest","INTEREST EARNED ON ACCOUNT"
"907240","Interest","Interest Income"
"907516","Interest","Interest from CD"
"908588","Interest","Interest Income on CD"
"908912","Interest","Interest Income on Checking"
"909377","Interest","Interest from Bank Account"
"910479","Other","Voided Check-Never Cashed"
"910866","Other","Payment of Club Dues"
"910869","Other","Payment of Club Dues"
"913886","Interest","Bank Interest Deposit"
"912076","Interest",""
"913924","Interest","Interest on acct"
"916184","Interest","Intrest from business account"
"919319","Interest","Bank Interest for August 2009"
"919354","Refunds","Refund for Ad Mistake"
"920020","Interest","Interest Income"
"920215","Refunds","Reimbursement from conference attended"
"920602","Interest","Interest"
"920603","Interest","Interest"
"920604","Interest","Interest"
"920750","Interest",""
"920751","Interest",""
"920752","Interest",""
"920836","Interest",""
"920837","Interest",""
"920838","Interest",""
"921036","Interest","Interest Income"
"921037","Interest","Interest Income"
"922417","Interest","Interest Income"
"922932","Refunds","Refund contest of candidacy"
"922933","Refunds","Refund filing fee"
"923977","Interest","Interest"
"923978","Interest","Interest"
"925188","Refunds","Reimbursement for Travel Expenses"
"925718","Interest","July Interest"
"926099","Refunds","Unused TV Placement - 10/27/08 - IE opposing Keith Erwin (Senate)"
"927316","Interest","Interest Income"
"927675","Other","Room deposit refund"
"933049","Refunds","Refund- Advertising Expenses"
"934382","Interest","Monthly Account Interest"
"934710","Refunds","Partial refund"
"934911","Refunds","Check Lost"
"935254","Interest","Interest Income"
"935790","Other","Elephant fines"
"935793","Other","Ticket sales"
"935803","Other","Ticket sales"
"938856","Interest","August Interest"
"939229","Refunds","Voided Check-Design Services"
"940231","Interest","Interest Income"
"940232","Interest","Interest Income"
"940233","Interest","Interest Income"
"940631","Interest","Interest on Cerfificate of Deposit"
"941423","Other","Void Check- Advertising Expenses"
"941733","Refunds","Reimbursement for Convention"
"945646","Interest",""
"943308","Interest","Interest on Bank Account"
"945616","Other","Voided Check"
"945679","Refunds","Scholarship for refund of conference expenses"
"945916","Interest","Interest"
"945917","Interest","Interest"
"946455","Interest","Interest Income from CD"
"946521","Interest","Interest earned"
"947879","Interest","Interest on account"
"948266","Interest","Interest Income"
"948267","Other","Sports item auction proceeds"
"948274","Refunds","Refund of Conference Expense"
"948310","Interest","Interest earned"
"948485","Rebates","Fee Rebate"
"948626","Other","Reconcile to Bank Balance, resolving accumulated errors"
"948637","Interest","Interest Income"
"948665","Interest","Interest Income"
"949636","Interest","Interest Income"
"950435","Other","Voided Check- Charity"
"950743","Interest",""
"951889","Interest","Interest"
"951890","Interest","Interest"
"951891","Other","Reimbursement"
"951933","Interest","Banking Interest"
"953500","Interest","Dividends"
"967453","Interest","Interest bearing business account"
"968484","Refunds","State returned Filing Fee for Candidacy"
"977381","Interest","Interest Cr. to Acct."
"977528","Interest","Interest"
"977865","Interest",""
"980551","Interest","Interest income"
"981276","Interest","Interest Income"
"1004842","Refunds",""
"1007853","Refunds","Refund of Hotel Expense"
"1012077","Refunds","Refund on deposit"
"1012078","Interest","Interest earned"
"1012079","Interest","Interest earned"
"1012080","Interest","Interest earned"
"1012322","Interest","Interest from business account"
"1012323","Interest","Interest bearing business account"
"1012324","Interest","Interest on CD"
"1012325","Interest","Interest on investor fund"
"1013283","Other","Membership"
"1018173","Interest","Interest Income"
"1020181","Other","Reimbursement for Invitations"
"1020185","Other","Reimbursement for Invitations"
"1020242","Interest","Interest Income"
"1021690","Interest","Interest"
"1021691","Interest","Interest"
"1026565","Interest","Interest Income"
"1027317","Interest","Interest earned on bank account"
"1034197","Interest",""
"1038059","Interest",""
"1045693","Interest","Interest Income"
"1052536","Interest",""
"1052537","Interest",""
"1054169","Other","Purchase of Auction Items"
"1067253","Interest",""
"1068878","Other","Deposit of BOK Cashier's check not used"
"1075814","Interest","Interest"
"867983","Refunds","Fees attributed to refund"
"869031","Interest","Interest Income"
"872940","Sales of Assets","Program Advertising"
"872941","Sales of Assets","Program Advertising"
"872942","Sales of Assets","Program Advertising"
"872944","Sales of Assets","Program Advertising"
"872949","Sales of Assets","Program Advertising"
"872951","Sales of Assets","Program Advertising"
"872952","Sales of Assets","Program Advertising"
"872953","Sales of Assets","Program Advertising"
"872965","Interest",""
"886869","Refunds","Refund"
